"movieId","title","genre","avgRating","numRatings","isPopular"
"20","Angels and Insects (1995)","Drama,Romance","3.42","72","Yes"
"200","Shining, The (1980)","Horror","3.83","206","Yes"
"201","Evil Dead II (1987)","Action,Adventure,Comedy,Horror","3.52","89","Yes"
"202","Groundhog Day (1993)","Comedy,Romance","3.76","280","Yes"
"203","Unforgiven (1992)","Unknown","3.87","182","Yes"
"204","Back to the Future (1985)","Comedy,Sci-Fi","3.83","350","Yes"
"205","Patton (1970)","Drama,War","3.99","136","Yes"
"206","Akira (1988)","Adventure,Animation,Sci-Fi,Thriller","3.38","50","Yes"
"207","Cyrano de Bergerac (1990)","Action,Drama,Romance","3.82","66","Yes"
"208","Young Frankenstein (1974)","Comedy,Horror","3.95","200","Yes"
"209","This Is Spinal Tap (1984)","Comedy,Drama,Musical","3.91","191","Yes"
"21","Muppet Treasure Island (1996)","Action,Adventure,Comedy,Musical,Thriller","2.76","84","Yes"
"210","Indiana Jones and the Last Crusade (1989)","Action,Adventure","3.93","331","Yes"
"211","M*A*S*H (1970)","Comedy,War","3.91","206","Yes"
"212","Unbearable Lightness of Being, The (1988)","Drama","3.46","92","Yes"
"213","Room with a View, A (1986)","Drama,Romance","3.99","134","Yes"
"214","Pink Floyd - The Wall (1982)","Drama,Musical,War","3.35","114","Yes"
"215","Field of Dreams (1989)","Drama","3.70","212","Yes"
"216","When Harry Met Sally... (1989)","Comedy,Romance","3.91","290","Yes"
"217","Bram Stoker's Dracula (1992)","Horror,Romance","3.16","120","Yes"
"218","Cape Fear (1991)","Thriller","3.46","171","Yes"
"219","Nightmare on Elm Street, A (1984)","Horror","3.17","111","Yes"
"22","Braveheart (1995)","Action,Drama,War","4.15","297","Yes"
"220","Mirror Has Two Faces, The (1996)","Comedy,Romance","3.36","66","Yes"
"221","Breaking the Waves (1996)","Drama","3.73","74","Yes"
"222","Star Trek: First Contact (1996)","Action,Adventure,Sci-Fi","3.66","365","Yes"
"223","Sling Blade (1996)","Drama,Thriller","4.20","136","Yes"
"224","Ridicule (1996)","Drama","3.70","44","Yes"
"225","101 Dalmatians (1996)","Children's,Comedy","2.91","109","Yes"
"226","Die Hard 2 (1990)","Action,Thriller","3.36","166","Yes"
"227","Star Trek VI: The Undiscovered Country (1991)","Action,Adventure,Sci-Fi","3.28","161","Yes"
"228","Star Trek: The Wrath of Khan (1982)","Action,Adventure,Sci-Fi","3.82","244","Yes"
"229","Star Trek III: The Search for Spock (1984)","Action,Adventure,Sci-Fi","3.11","171","Yes"
"23","Taxi Driver (1976)","Drama,Thriller","4.12","182","Yes"
"230","Star Trek IV: The Voyage Home (1986)","Action,Adventure,Sci-Fi","3.45","199","Yes"
"231","Batman Returns (1992)","Action,Adventure,Comedy,Crime","2.68","142","Yes"
"232","Young Guns (1988)","Action,Comedy","3.21","101","Yes"
"233","Under Siege (1992)","Action","3.29","124","Yes"
"234","Jaws (1975)","Action,Horror","3.78","280","Yes"
"235","Mars Attacks! (1996)","Action,Comedy,Sci-Fi,War","2.85","217","Yes"
"236","Citizen Ruth (1996)","Comedy,Drama","3.62","45","Yes"
"237","Jerry Maguire (1996)","Drama,Romance","3.71","384","Yes"
"238","Raising Arizona (1987)","Comedy","3.88","256","Yes"
"239","Sneakers (1992)","Crime,Drama,Sci-Fi","3.51","150","Yes"
"24","Rumble in the Bronx (1995)","Action,Adventure,Crime","3.45","174","Yes"
"240","Beavis and Butt-head Do America (1996)","Animation,Comedy","2.79","156","Yes"
"241","Last of the Mohicans, The (1992)","Action,Romance,War","3.55","128","Yes"
"242","Kolya (1996)","Comedy","3.99","117","Yes"
"243","Jungle2Jungle (1997)","Children's,Comedy","2.44","132","Yes"
"244","Smilla's Sense of Snow (1997)","Action,Drama,Thriller","3.17","48","Yes"
"245","Devil's Own, The (1997)","Action,Drama,Thriller,War","3.11","240","Yes"
"246","Chasing Amy (1997)","Drama,Romance","3.94","124","Yes"
"247","Turbo: A Power Rangers Movie (1997)","Action,Adventure,Children's","1.80","5","Yes"
"248","Grosse Pointe Blank (1997)","Comedy,Crime","3.68","160","Yes"
"249","Austin Powers: International Man of Mystery (1997)","Comedy","3.25","130","Yes"
"25","Birdcage, The (1996)","Comedy","3.44","293","Yes"
"250","Fifth Element, The (1997)","Action,Sci-Fi","3.48","197","Yes"
"251","Shall We Dance? (1996)","Comedy","4.26","46","Yes"
"252","Lost World: Jurassic Park, The (1997)","Action,Adventure,Sci-Fi,Thriller","2.94","158","Yes"
"253","Pillow Book, The (1995)","Drama,Romance","3.69","26","Yes"
"254","Batman & Robin (1997)","Action,Adventure,Crime","2.45","62","Yes"
"255","My Best Friend's Wedding (1997)","Comedy,Romance","3.36","172","Yes"
"256","When the Cats Away (Chacun cherche son chat) (1996)","Comedy,Romance","3.56","16","Yes"
"257","Men in Black (1997)","Action,Adventure,Comedy,Sci-Fi","3.75","303","Yes"
"258","Contact (1997)","Drama,Sci-Fi","3.80","509","Yes"
"259","George of the Jungle (1997)","Children's,Comedy","2.69","162","Yes"
"26","Brothers McMullen, The (1995)","Comedy","3.45","73","Yes"
"260","Event Horizon (1997)","Action,Mystery,Sci-Fi,Thriller","2.57","127","Yes"
"261","Air Bud (1997)","Children's,Comedy","2.56","43","Yes"
"262","In the Company of Men (1997)","Drama","3.71","66","Yes"
"263","Steel (1997)","Action","2.16","19","Yes"
"264","Mimic (1997)","Sci-Fi,Thriller","2.74","101","Yes"
"265","Hunt for Red October, The (1990)","Action,Thriller","3.86","227","Yes"
"266","Kull the Conqueror (1997)","Action,Adventure","2.71","35","Yes"
"267","unknown","unknown","3.44","9","Yes"
"268","Chasing Amy (1997)","Drama,Romance","3.79","255","Yes"
"269","Full Monty, The (1997)","Comedy","3.93","315","Yes"
"27","Bad Boys (1995)","Action","3.11","57","Yes"
"270","Gattaca (1997)","Drama,Sci-Fi,Thriller","3.60","136","Yes"
"271","Starship Troopers (1997)","Action,Adventure,Sci-Fi,War","3.23","211","Yes"
"272","Good Will Hunting (1997)","Drama","4.26","198","Yes"
"273","Heat (1995)","Action,Crime,Thriller","3.57","223","Yes"
"274","Sabrina (1995)","Comedy,Romance","3.50","190","Yes"
"275","Sense and Sensibility (1995)","Drama,Romance","4.01","268","Yes"
"276","Leaving Las Vegas (1995)","Drama,Romance","3.70","298","Yes"
"277","Restoration (1995)","Drama","3.46","71","Yes"
"278","Bed of Roses (1996)","Drama,Romance","3.23","60","Yes"
"279","Once Upon a Time... When We Were Colored (1995)","Drama","3.29","28","Yes"
"28","Apollo 13 (1995)","Action,Drama,Thriller","3.93","276","Yes"
"280","Up Close and Personal (1996)","Drama,Romance","3.19","85","Yes"
"281","River Wild, The (1994)","Action,Thriller","3.14","146","Yes"
"282","Time to Kill, A (1996)","Drama","3.69","232","Yes"
"283","Emma (1996)","Drama,Romance","3.72","177","Yes"
"284","Tin Cup (1996)","Comedy,Romance","3.16","193","Yes"
"285","Secrets & Lies (1996)","Drama","4.27","162","Yes"
"286","English Patient, The (1996)","Drama,Romance,War","3.66","481","Yes"
"287","Marvin's Room (1996)","Drama","3.59","78","Yes"
"288","Scream (1996)","Horror,Thriller","3.44","478","Yes"
"289","Evita (1996)","Drama,Musical","2.98","259","Yes"
"29","Batman Forever (1995)","Action,Adventure,Comedy,Crime","2.67","114","Yes"
"290","Fierce Creatures (1997)","Comedy","3.11","96","Yes"
"291","Absolute Power (1997)","Mystery,Thriller","3.37","127","Yes"
"292","Rosewood (1997)","Drama","3.67","114","Yes"
"293","Donnie Brasco (1997)","Crime,Drama","3.80","147","Yes"
"294","Liar Liar (1997)","Comedy","3.16","485","Yes"
"295","Breakdown (1997)","Action,Thriller","3.40","77","Yes"
"296","Promesse, La (1996)","Drama","3.33","6","Yes"
"297","Ulee's Gold (1997)","Drama","3.96","50","Yes"
"298","Face/Off (1997)","Action,Sci-Fi,Thriller","3.77","194","Yes"
"299","Hoodlum (1997)","Crime,Drama,Film-Noir","2.93","73","Yes"
"3","Four Rooms (1995)","Thriller","3.03","90","Yes"
"30","Belle de jour (1967)","Drama","3.95","37","Yes"
"300","Air Force One (1997)","Action,Thriller","3.63","431","Yes"
"301","In & Out (1997)","Comedy","3.30","230","Yes"
"302","L.A. Confidential (1997)","Crime,Film-Noir,Mystery,Thriller","4.16","297","Yes"
"303","Ulee's Gold (1997)","Drama","3.69","134","Yes"
"304","Fly Away Home (1996)","Adventure,Children's","3.54","149","Yes"
"305","Ice Storm, The (1997)","Drama","3.64","87","Yes"
"306","Mrs. Brown (Her Majesty, Mrs. Brown) (1997)","Drama,Romance","3.95","96","Yes"
"307","Devil's Advocate, The (1997)","Crime,Horror,Mystery,Thriller","3.52","188","Yes"
"308","FairyTale: A True Story (1997)","Children's,Drama,Fantasy","2.97","30","Yes"
"309","Deceiver (1997)","Crime","2.86","28","Yes"
"31","Crimson Tide (1995)","Drama,Thriller,War","3.63","154","Yes"
"310","Rainmaker, The (1997)","Drama","3.60","145","Yes"
"311","Wings of the Dove, The (1997)","Drama,Romance,Thriller","3.68","75","Yes"
"312","Midnight in the Garden of Good and Evil (1997)","Comedy,Crime,Drama,Mystery","3.16","80","Yes"
"313","Titanic (1997)","Action,Drama,Romance","4.25","350","Yes"
"314","3 Ninjas: High Noon At Mega Mountain (1998)","Action,Children's","1.00","5","Yes"
"315","Apt Pupil (1998)","Drama,Thriller","4.10","160","Yes"
"316","As Good As It Gets (1997)","Comedy,Drama","4.20","112","Yes"
"317","In the Name of the Father (1993)","Drama","3.91","102","Yes"
"318","Schindler's List (1993)","Drama,War","4.47","298","Yes"
"319","Everyone Says I Love You (1996)","Comedy,Musical,Romance","3.27","168","Yes"
"32","Crumb (1994)","Documentary","3.79","81","Yes"
"320","Paradise Lost: The Child Murders at Robin Hood Hills (1996)","Documentary","4.05","20","Yes"
"321","Mother (1996)","Comedy","3.13","169","Yes"
"322","Murder at 1600 (1997)","Mystery,Thriller","3.09","218","Yes"
"323","Dante's Peak (1997)","Action,Thriller","2.93","240","Yes"
"324","Lost Highway (1997)","Mystery","3.14","125","Yes"
"325","Crash (1996)","Drama,Thriller","2.55","128","Yes"
"326","G.I. Jane (1997)","Action,Drama,War","3.36","175","Yes"
"327","Cop Land (1997)","Crime,Drama,Mystery","3.38","175","Yes"
"328","Conspiracy Theory (1997)","Action,Mystery,Romance,Thriller","3.42","295","Yes"
"329","Desperate Measures (1998)","Crime,Drama,Thriller","3.33","45","Yes"
"33","Desperado (1995)","Action,Romance,Thriller","3.45","97","Yes"
"330","187 (1997)","Drama","3.02","41","Yes"
"331","Edge, The (1997)","Adventure,Thriller","3.54","113","Yes"
"332","Kiss the Girls (1997)","Crime,Drama,Thriller","3.46","143","Yes"
"333","Game, The (1997)","Mystery,Thriller","3.59","251","Yes"
"334","U Turn (1997)","Action,Crime,Mystery","3.36","64","Yes"
"335","How to Be a Player (1997)","Comedy","2.76","21","Yes"
"336","Playing God (1997)","Crime,Thriller","2.63","43","Yes"
"337","House of Yes, The (1997)","Comedy,Drama,Thriller","3.00","18","Yes"
"338","Bean (1997)","Comedy","2.66","91","Yes"
"339","Mad City (1997)","Action,Drama","3.26","47","Yes"
"34","Doom Generation, The (1995)","Comedy,Drama","2.71","7","Yes"
"340","Boogie Nights (1997)","Drama","3.59","189","Yes"
"341","Critical Care (1997)","Comedy","3.09","11","Yes"
"342","Man Who Knew Too Little, The (1997)","Comedy,Mystery","2.92","52","Yes"
"343","Alien: Resurrection (1997)","Action,Horror,Sci-Fi","3.10","124","Yes"
"344","Apostle, The (1997)","Drama","3.65","55","Yes"
"345","Deconstructing Harry (1997)","Comedy,Drama","3.40","65","Yes"
"346","Jackie Brown (1997)","Crime,Drama","3.64","126","Yes"
"347","Wag the Dog (1997)","Comedy,Drama","3.51","137","Yes"
"348","Desperate Measures (1998)","Crime,Drama,Thriller","3.30","27","Yes"
"349","Hard Rain (1998)","Action,Thriller","2.90","31","Yes"
"35","Free Willy 2: The Adventure Home (1995)","Adventure,Children's,Drama","2.18","11","Yes"
"350","Fallen (1998)","Action,Mystery,Thriller","3.15","41","Yes"
"351","Prophecy II, The (1998)","Horror","2.70","20","Yes"
"352","Spice World (1997)","Comedy,Musical","2.12","26","Yes"
"353","Deep Rising (1998)","Action,Horror,Sci-Fi","2.43","14","Yes"
"354","Wedding Singer, The (1998)","Comedy,Romance","3.49","72","Yes"
"355","Sphere (1998)","Adventure,Sci-Fi,Thriller","2.93","41","Yes"
"356","Client, The (1994)","Drama,Mystery,Thriller","3.38","97","Yes"
"357","One Flew Over the Cuckoo's Nest (1975)","Drama","4.29","264","Yes"
"358","Spawn (1997)","Action,Adventure,Sci-Fi,Thriller","2.62","143","Yes"
"359","Assignment, The (1997)","Thriller","3.50","18","Yes"
"36","Mad Love (1995)","Drama,Romance","2.15","13","Yes"
"360","Wonderland (1997)","Documentary","3.20","10","Yes"
"361","Incognito (1997)","Crime,Thriller","3.50","10","Yes"
"362","Blues Brothers 2000 (1998)","Action,Comedy,Musical","2.82","28","Yes"
"363","Sudden Death (1995)","Action","2.72","47","Yes"
"364","Ace Ventura: When Nature Calls (1995)","Comedy","2.68","37","Yes"
"365","Powder (1995)","Drama","3.21","48","Yes"
"366","Dangerous Minds (1995)","Drama","3.34","47","Yes"
"367","Clueless (1995)","Comedy","3.46","170","Yes"
"368","Bio-Dome (1996)","Comedy","1.90","31","Yes"
"369","Black Sheep (1996)","Comedy","2.64","55","Yes"
"37","Nadja (1994)","Drama","2.25","8","Yes"
"370","Mary Reilly (1996)","Drama,Thriller","2.82","39","Yes"
"371","Bridges of Madison County, The (1995)","Drama,Romance","3.16","67","Yes"
"372","Jeffrey (1995)","Comedy","3.53","34","Yes"
"373","Judge Dredd (1995)","Action,Adventure,Sci-Fi","2.90","39","Yes"
"374","Mighty Morphin Power Rangers: The Movie (1995)","Action,Children's","2.27","11","Yes"
"375","Showgirls (1995)","Drama","1.96","23","Yes"
"376","Houseguest (1994)","Comedy","2.83","24","Yes"
"377","Heavyweights (1994)","Children's,Comedy","2.15","13","Yes"
"378","Miracle on 34th Street (1994)","Drama","3.72","101","Yes"
"379","Tales From the Crypt Presents: Demon Knight (1995)","Horror","2.98","43","Yes"
"38","Net, The (1995)","Sci-Fi,Thriller","3.01","120","Yes"
"380","Star Trek: Generations (1994)","Action,Adventure,Sci-Fi","3.34","116","Yes"
"381","Muriel's Wedding (1994)","Comedy,Romance","3.55","100","Yes"
"382","Adventures of Priscilla, Queen of the Desert, The (1994)","Comedy,Drama","3.59","111","Yes"
"383","Flintstones, The (1994)","Children's,Comedy","2.06","31","Yes"
"384","Naked Gun 33 1/3: The Final Insult (1994)","Comedy","2.78","69","Yes"
"385","True Lies (1994)","Action,Adventure,Comedy,Romance","3.56","208","Yes"
"386","Addams Family Values (1993)","Comedy","2.82","87","Yes"
"387","Age of Innocence, The (1993)","Drama","3.38","65","Yes"
"388","Beverly Hills Cop III (1994)","Action,Comedy","2.39","28","Yes"
"389","Black Beauty (1994)","Adventure,Children's","3.44","27","Yes"
"39","Strange Days (1995)","Action,Crime,Sci-Fi","3.26","87","Yes"
"390","Fear of a Black Hat (1993)","Comedy","3.20","10","Yes"
"391","Last Action Hero (1993)","Action,Comedy","2.75","59","Yes"
"392","Man Without a Face, The (1993)","Drama","3.54","68","Yes"
"393","Mrs. Doubtfire (1993)","Comedy","3.41","192","Yes"
"394","Radioland Murders (1994)","Comedy,Mystery,Romance","3.33","12","Yes"
"395","Robin Hood: Men in Tights (1993)","Comedy","2.59","56","Yes"
"396","Serial Mom (1994)","Comedy,Crime,Horror","2.81","54","Yes"
"397","Striking Distance (1993)","Action","2.58","12","Yes"
"398","Super Mario Bros. (1993)","Action,Adventure,Children's,Sci-Fi","2.08","26","Yes"
"399","Three Musketeers, The (1993)","Action,Adventure,Comedy","3.30","89","Yes"
"4","Get Shorty (1995)","Action,Comedy,Drama","3.55","209","Yes"
"40","To Wong Foo, Thanks for Everything! Julie Newmar (1995)","Comedy","2.89","57","Yes"
"400","Little Rascals, The (1994)","Children's,Comedy","2.72","18","Yes"
"401","Brady Bunch Movie, The (1995)","Comedy","2.80","76","Yes"
"402","Ghost (1990)","Comedy,Romance,Thriller","3.46","170","Yes"
"403","Batman (1989)","Action,Adventure,Crime,Drama","3.43","201","Yes"
"404","Pinocchio (1940)","Animation,Children's","3.67","101","Yes"
"405","Mission: Impossible (1996)","Action,Adventure,Mystery","3.31","344","Yes"
"406","Thinner (1996)","Horror,Thriller","2.45","49","Yes"
"407","Spy Hard (1996)","Comedy","2.51","43","Yes"
"408","Close Shave, A (1995)","Animation,Comedy,Thriller","4.49","112","Yes"
"409","Jack (1996)","Comedy,Drama","3.14","70","Yes"
"41","Billy Madison (1995)","Comedy","3.08","37","Yes"
"410","Kingpin (1996)","Comedy","3.13","162","Yes"
"411","Nutty Professor, The (1996)","Comedy,Fantasy,Romance,Sci-Fi","2.91","163","Yes"
"412","Very Brady Sequel, A (1996)","Comedy","2.40","93","Yes"
"413","Tales from the Crypt Presents: Bordello of Blood (1996)","Horror","2.64","55","Yes"
"414","My Favorite Year (1982)","Comedy","3.53","62","Yes"
"415","Apple Dumpling Gang, The (1975)","Children's,Comedy","2.84","25","Yes"
"416","Old Yeller (1957)","Children's,Drama","3.48","64","Yes"
"417","Parent Trap, The (1961)","Children's,Drama","3.10","73","Yes"
"418","Cinderella (1950)","Animation,Children's,Musical","3.58","129","Yes"
"419","Mary Poppins (1964)","Children's,Comedy,Musical","3.72","178","Yes"
"42","Clerks (1994)","Comedy","3.80","148","Yes"
"420","Alice in Wonderland (1951)","Animation,Children's,Musical","3.67","81","Yes"
"421","William Shakespeare's Romeo and Juliet (1996)","Drama,Romance","3.59","106","Yes"
"422","Aladdin and the King of Thieves (1996)","Animation,Children's,Comedy","2.85","26","Yes"
"423","E.T. the Extra-Terrestrial (1982)","Children's,Drama,Fantasy,Sci-Fi","3.83","300","Yes"
"424","Children of the Corn: The Gathering (1996)","Horror","1.32","19","Yes"
"425","Bob Roberts (1992)","Comedy","3.74","85","Yes"
"426","Transformers: The Movie, The (1986)","Action,Animation,Children's,Sci-Fi,Thriller,War","2.84","32","Yes"
"427","To Kill a Mockingbird (1962)","Drama","4.29","219","Yes"
"428","Harold and Maude (1971)","Comedy","3.82","121","Yes"
"429","Day the Earth Stood Still, The (1951)","Drama,Sci-Fi","3.94","97","Yes"
"43","Disclosure (1994)","Drama,Thriller","3.00","40","Yes"
"430","Duck Soup (1933)","Comedy,War","4.00","93","Yes"
"431","Highlander (1986)","Action,Adventure","3.54","153","Yes"
"432","Fantasia (1940)","Animation,Children's,Musical","3.77","174","Yes"
"433","Heathers (1989)","Comedy","3.69","171","Yes"
"434","Forbidden Planet (1956)","Sci-Fi","3.84","67","Yes"
"435","Butch Cassidy and the Sundance Kid (1969)","Action,Comedy","3.95","216","Yes"
"436","American Werewolf in London, An (1981)","Horror","3.54","99","Yes"
"437","Amityville 1992: It's About Time (1992)","Horror","1.00","5","Yes"
"438","Amityville 3-D (1983)","Horror","1.17","6","Yes"
"439","Amityville: A New Generation (1993)","Horror","1.00","5","Yes"
"44","Dolores Claiborne (1994)","Drama,Thriller","3.34","79","Yes"
"440","Amityville II: The Possession (1982)","Horror","1.64","14","Yes"
"441","Amityville Horror, The (1979)","Horror","2.57","53","Yes"
"442","Amityville Curse, The (1990)","Horror","1.25","4","Yes"
"443","Birds, The (1963)","Horror","3.81","162","Yes"
"444","Blob, The (1958)","Horror,Sci-Fi","2.72","46","Yes"
"445","Body Snatcher, The (1945)","Horror","3.50","22","Yes"
"446","Burnt Offerings (1976)","Horror","2.44","9","Yes"
"447","Carrie (1976)","Horror","3.50","121","Yes"
"448","Omen, The (1976)","Horror","3.39","85","Yes"
"449","Star Trek: The Motion Picture (1979)","Action,Adventure,Sci-Fi","3.03","117","Yes"
"45","Eat Drink Man Woman (1994)","Comedy,Drama","4.05","80","Yes"
"450","Star Trek V: The Final Frontier (1989)","Action,Adventure,Sci-Fi","2.40","63","Yes"
"451","Grease (1978)","Comedy,Musical,Romance","3.35","170","Yes"
"452","Jaws 2 (1978)","Action,Horror","2.67","66","Yes"
"453","Jaws 3-D (1983)","Action,Horror","1.94","16","Yes"
"454","Bastard Out of Carolina (1996)","Drama","2.88","16","Yes"
"455","Jackie Chan's First Strike (1996)","Action","3.26","145","Yes"
"456","Beverly Hills Ninja (1997)","Action,Comedy","2.31","48","Yes"
"457","Free Willy 3: The Rescue (1997)","Adventure,Children's,Drama","1.74","27","Yes"
"458","Nixon (1995)","Drama","3.12","90","Yes"
"459","Cry, the Beloved Country (1995)","Drama","3.75","24","Yes"
"46","Exotica (1994)","Drama","3.56","27","Yes"
"460","Crossing Guard, The (1995)","Drama","3.00","28","Yes"
"461","Smoke (1995)","Drama","3.62","74","Yes"
"462","Like Water For Chocolate (Como agua para chocolate) (1992)","Drama,Romance","3.80","148","Yes"
"463","Secret of Roan Inish, The (1994)","Adventure","3.86","71","Yes"
"464","Vanya on 42nd Street (1994)","Drama","3.59","27","Yes"
"465","Jungle Book, The (1994)","Adventure,Children's,Romance","3.56","85","Yes"
"466","Red Rock West (1992)","Thriller","3.60","52","Yes"
"467","Bronx Tale, A (1993)","Drama","3.79","48","Yes"
"468","Rudy (1993)","Drama","3.31","64","Yes"
"469","Short Cuts (1993)","Drama","3.78","67","Yes"
"47","Ed Wood (1994)","Comedy,Drama","3.60","133","Yes"
"470","Tombstone (1993)","Unknown","3.67","108","Yes"
"471","Courage Under Fire (1996)","Drama,War","3.61","221","Yes"
"472","Dragonheart (1996)","Action,Adventure,Fantasy","3.08","158","Yes"
"473","James and the Giant Peach (1996)","Animation,Children's,Musical","3.13","126","Yes"
"474","Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)","Sci-Fi,War","4.25","194","Yes"
"475","Trainspotting (1996)","Drama","3.88","250","Yes"
"476","First Wives Club, The (1996)","Comedy","3.02","160","Yes"
"477","Matilda (1996)","Children's,Comedy","3.21","95","Yes"
"478","Philadelphia Story, The (1940)","Comedy,Romance","4.12","104","Yes"
"479","Vertigo (1958)","Mystery,Thriller","4.25","179","Yes"
"48","Hoop Dreams (1994)","Documentary","4.09","117","Yes"
"480","North by Northwest (1959)","Comedy,Thriller","4.28","179","Yes"
"481","Apartment, The (1960)","Comedy,Drama","3.94","63","Yes"
"482","Some Like It Hot (1959)","Comedy,Crime","3.98","128","Yes"
"483","Casablanca (1942)","Drama,Romance,War","4.46","243","Yes"
"484","Maltese Falcon, The (1941)","Film-Noir,Mystery","4.21","138","Yes"
"485","My Fair Lady (1964)","Musical,Romance","3.82","125","Yes"
"486","Sabrina (1954)","Comedy,Romance","3.80","64","Yes"
"487","Roman Holiday (1953)","Comedy,Romance","4.10","68","Yes"
"488","Sunset Blvd. (1950)","Film-Noir","4.20","65","Yes"
"489","Notorious (1946)","Film-Noir,Romance,Thriller","4.12","52","Yes"
"49","I.Q. (1994)","Comedy,Romance","3.32","81","Yes"
"490","To Catch a Thief (1955)","Comedy,Romance,Thriller","4.02","50","Yes"
"491","Adventures of Robin Hood, The (1938)","Action,Adventure","3.79","67","Yes"
"492","East of Eden (1955)","Drama","3.86","59","Yes"
"493","Thin Man, The (1934)","Mystery","4.15","60","Yes"
"494","His Girl Friday (1940)","Comedy","4.00","56","Yes"
"495","Around the World in 80 Days (1956)","Adventure,Comedy","3.66","59","Yes"
"496","It's a Wonderful Life (1946)","Drama","4.12","231","Yes"
"497","Bringing Up Baby (1938)","Comedy","3.84","68","Yes"
"498","African Queen, The (1951)","Action,Adventure,Romance,War","4.18","152","Yes"
"499","Cat on a Hot Tin Roof (1958)","Drama","3.95","62","Yes"
"5","Copycat (1995)","Crime,Drama,Thriller","3.30","86","Yes"
"50","Star Wars (1977)","Action,Adventure,Romance,Sci-Fi,War","4.36","583","Yes"
"500","Fly Away Home (1996)","Adventure,Children's","3.90","31","Yes"
"501","Dumbo (1941)","Animation,Children's,Musical","3.50","123","Yes"
"502","Bananas (1971)","Comedy,War","3.70","57","Yes"
"503","Candidate, The (1972)","Drama","3.64","39","Yes"
"504","Bonnie and Clyde (1967)","Crime,Drama","3.82","122","Yes"
"505","Dial M for Murder (1954)","Mystery,Thriller","4.00","68","Yes"
"506","Rebel Without a Cause (1955)","Drama","3.86","90","Yes"
"507","Streetcar Named Desire, A (1951)","Drama","3.82","98","Yes"
"508","People vs. Larry Flynt, The (1996)","Drama","3.60","215","Yes"
"509","My Left Foot (1989)","Drama","3.85","121","Yes"
"51","Legends of the Fall (1994)","Drama,Romance,War","3.46","81","Yes"
"510","Magnificent Seven, The (1954)","Action,Drama","3.94","121","Yes"
"511","Lawrence of Arabia (1962)","Adventure,War","4.23","173","Yes"
"512","Wings of Desire (1987)","Comedy,Drama,Romance","4.00","57","Yes"
"513","Third Man, The (1949)","Mystery,Thriller","4.33","72","Yes"
"514","Annie Hall (1977)","Comedy,Romance","3.91","180","Yes"
"515","Boot, Das (1981)","Action,Drama,War","4.20","201","Yes"
"516","Local Hero (1983)","Comedy","3.97","63","Yes"
"517","Manhattan (1979)","Comedy,Drama,Romance","3.77","91","Yes"
"518","Miller's Crossing (1990)","Drama","3.65","89","Yes"
"519","Treasure of the Sierra Madre, The (1948)","Adventure","4.10","80","Yes"
"52","Madness of King George, The (1994)","Drama","3.77","91","Yes"
"520","Great Escape, The (1963)","Adventure,War","4.10","124","Yes"
"521","Deer Hunter, The (1978)","Drama,War","3.83","120","Yes"
"522","Down by Law (1986)","Comedy,Drama","3.77","35","Yes"
"523","Cool Hand Luke (1967)","Comedy,Drama","3.99","164","Yes"
"524","Great Dictator, The (1940)","Comedy","4.02","46","Yes"
"525","Big Sleep, The (1946)","Film-Noir,Mystery","4.03","73","Yes"
"526","Ben-Hur (1959)","Action,Adventure,Drama","3.83","124","Yes"
"527","Gandhi (1982)","Drama","4.02","195","Yes"
"528","Killing Fields, The (1984)","Drama,War","4.13","121","Yes"
"529","My Life as a Dog (Mitt liv som hund) (1985)","Drama","3.98","93","Yes"
"53","Natural Born Killers (1994)","Action,Thriller","2.95","128","Yes"
"530","Man Who Would Be King, The (1975)","Adventure","4.03","80","Yes"
"531","Shine (1996)","Drama,Romance","3.92","129","Yes"
"532","Kama Sutra: A Tale of Love (1996)","Romance","3.32","22","Yes"
"533","Daytrippers, The (1996)","Mystery","3.67","15","Yes"
"534","Traveller (1997)","Drama","3.31","13","Yes"
"535","Addicted to Love (1997)","Comedy,Romance","3.17","54","Yes"
"536","Ponette (1996)","Drama","3.30","10","Yes"
"537","My Own Private Idaho (1991)","Drama","3.63","30","Yes"
"538","Anastasia (1997)","Animation,Children's,Musical","3.42","66","Yes"
"539","Mouse Hunt (1997)","Children's,Comedy","2.48","44","Yes"
"54","Outbreak (1995)","Action,Drama,Thriller","3.24","104","Yes"
"540","Money Train (1995)","Action","2.51","43","Yes"
"541","Mortal Kombat (1995)","Action,Adventure","2.88","49","Yes"
"542","Pocahontas (1995)","Animation,Children's,Musical,Romance","2.53","51","Yes"
"543","Mis�rables, Les (1995)","Drama,Musical","3.62","21","Yes"
"544","Things to Do in Denver when You're Dead (1995)","Crime,Drama,Romance","3.15","71","Yes"
"545","Vampire in Brooklyn (1995)","Comedy,Romance","1.83","12","Yes"
"546","Broken Arrow (1996)","Action,Thriller","3.03","254","Yes"
"547","Young Poisoner's Handbook, The (1995)","Crime","3.34","41","Yes"
"548","NeverEnding Story III, The (1994)","Children's,Fantasy","2.17","12","Yes"
"549","Rob Roy (1995)","Drama,Romance,War","3.57","92","Yes"
"55","Professional, The (1994)","Crime,Drama,Romance,Thriller","3.70","149","Yes"
"550","Die Hard: With a Vengeance (1995)","Action,Thriller","3.28","151","Yes"
"551","Lord of Illusions (1995)","Horror","2.42","24","Yes"
